stop_id,stop_name,stop_lat,stop_lon,location_type,zone_id
1,Panaji KTC Bus Stand,15.4953203201294,73.8370971679688,0,1
2,Teen Building,15.520299911499,73.8283004760742,0,2
3,Teen Building,15.5206003189087,73.8292007446289,0,3
4,Training College,15.524299621582,73.8270034790039,0,4
5,Training College,15.5243997573853,73.8277969360352,0,5
6,Gulyakade,15.5314512252808,73.8246994018555,0,6
7,Gulyakade,15.5312004089355,73.8249969482422,0,7
8,Porvorim Copel,15.5338970274,73.8238661289,0,8
9,Porvorim Copel,15.5343999862671,73.8238983154297,0,9
10,Vadakade,15.5413999557495,73.8215026855469,0,10
11,Vadakade,15.541600227356,73.8216018676758,0,11
12,Porvorim Tisk,15.5523462295532,73.8176879882813,0,12
13,Porvorim Tisk,15.5522003173828,73.817497253418,0,13
14,Guirim Cross,15.5653826706,73.8085317612,0,14
15,Guirim Cross,15.5656003952026,73.8086318969727,0,15
16,Green Park Junction,15.573860168457,73.8065032958984,0,16
17,Green Park Junction,15.5738458633423,73.8069381713867,0,17
18,Guirim Copel,15.5790996551514,73.8060989379883,0,18
19,Guirim Copel,15.5788078308105,73.8061752319336,0,19
20,Mapusa  KTC Bus Stand,15.5892000198364,73.8098983764648,0,20
21,Dhuler,15.6018943786621,73.8157119750977,0,21
22,Dhuler,15.6020002365112,73.8156967163086,0,22
23,Karaswada Char Rasta,15.6087789535522,73.8240585327148,0,23
24,Karaswada Char Rasta,15.6088352203369,73.8239898681641,0,24
25,Madel,15.618800163269,73.8373031616211,0,25
26,Madel,15.6189893421,73.8372735977,0,26
27,Thivim Ground,15.6225004196167,73.8552017211914,0,27
28,Thivim Ground,15.6224002838135,73.8554000854492,0,28
29,Cansa Bodiem,15.6263999938965,73.867301940918,0,29
30,Cansa Bodiem,15.6262998580933,73.8672027587891,0,30
31,Tivim Railway Stn.,15.6267995834351,73.8755035400391,0,31
32,Tivim Railway Stn.,15.6267004013062,73.8755035400391,0,32
33,Zarapkar Petrol Pump,15.6223001480103,73.8853988647461,0,33
34,Zarapkar Petrol Pump,15.622300148,73.8852005005,0,34
35,Assnoda KTC Bus Stand,15.6189002990723,73.9013977050781,0,35
36,Assnoda Paar,15.6201000213623,73.9066009521484,0,36
37,Assnoda Paar,15.6199998855591,73.9066009521484,0,37
38,Tamda Rasta,15.6180000305176,73.9210968017578,0,38
39,Tamda Rasta,15.6178998947144,73.9209976196289,0,39
40,Mulgao,15.6146001815796,73.9268035888672,0,40
41,Mulgao,15.6145000457764,73.9266967773438,0,41
42,Vaalshi,15.6057307521,73.9342260361,0,42
43,Vaalshi,15.6054000854492,73.9339981079102,0,43
44,ITI Bicholim,15.6034002304077,73.9357986450195,0,44
45,ITI Bicholim,15.6033000946045,73.9356994628906,0,45
46,Bordem,15.5931997299194,73.9449996948242,0,46
47,Bordem,15.5931997299,73.9449005127,0,47
48,Shantadurga Highschool,15.5911998748779,73.9467010498047,0,48
49,Shantadurga Highschool,15.5909996033,73.9466018677,0,49
50,Bicholim KTC Bus Stand,15.5886001586914,73.9496994018555,0,50
51,Bicholim Hospital,15.5846004486084,73.959701538086,0,51
52,Bicholim Hospital,15.5845003128052,73.959701538086,0,52
53,Sarvan Cross,15.5789003372,73.9738006592,0,53
54,Sarvan Cross,15.5789003372192,73.9736022949219,0,54
55,"Karapur Tisk, Bank",15.5680308454,74.0029501915,0,55
56,"Karapur Tisk, Bank",15.5678583631,74.0028107166,0,56
57,"Datt Mandir, Below Bridge",15.5656995773315,74.0084991455078,0,57
58,"Datt Mandir, Below Bridge",15.5656995773315,74.0083999633789,0,58
59,Sankhali KTC Bus Stand,15.5614433288574,74.0100173950195,0,59
60,Sankhali Hospital Junction,15.5573635746,74.0159372091,0,60
61,Sankhali Hospital Junction,15.5574998855591,74.015998840332,0,61
62,Housing Board,15.5569934844971,74.0227279663086,0,62
63,Housing Board,15.5568102244,74.0227966309,0,63
64,Harvale,15.5550003051758,74.0269012451172,0,64
65,Harvale,15.5549001693726,74.0270004272461,0,65
66,Honda Market,15.5484247207642,74.0448989868164,0,66
67,Honda Market,15.5482894532,74.0446281433,0,67
68,Honda KTC Bus Stand,15.5460996627808,74.0522003173828,0,68
69,Vadakade Honda,15.5419225692749,74.0593109130859,0,69
70,Vadakade Honda,15.5418996810913,74.0594024658203,0,70
71,ACGL Honda,15.5430002212524,74.0626983642578,0,71
72,ACGL Honda,15.5429000854492,74.0626983642578,0,72
73,Saleli Cross,15.5446996688843,74.0688018798828,0,73
74,Saleli Cross,15.5445995330811,74.0687026977539,0,74
75,ACGL Bhuipal,15.5424003601074,74.0776977539063,0,75
77,Kumarkhan,15.5368995666504,74.0912017822266,0,77
78,Kumarkhan,15.5368003845215,74.0912017822266,0,78
79,Nanus Cross,15.5268001556396,74.1286010742188,0,79
80,Nanus Cross,15.5269002914429,74.1287002563477,0,80
81,Valpoi Bazaar,15.5309000015259,74.1371002197266,0,81
82,Valpoi Bazaar,15.5310001373291,74.1370010375977,0,82
83,Valpoi KTC Bus Stand,15.5327997207642,74.1414031982422,0,83
84,Pundalik Nagar,15.5157279968262,73.8342819213867,0,84
85,Pundalik Nagar,15.5159997940063,73.834602355957,0,85
86,Mapusa Court,15.5937995910645,73.8142013549805,0,86
87,Mapusa Court,15.5934659319,73.8142549992,0,87
88,Karaswada IDC,15.6150398254395,73.8225555419922,0,88
89,Karaswada IDC,15.6150484085083,73.8228225708008,0,89
90,Colvale Housing Board,15.6280002593994,73.8255996704102,0,90
91,Colvale Housing Board,15.627799987793,73.8255996704102,0,91
92,Binani,15.6358003616333,73.8302993774414,0,92
93,Binani,15.6358003616333,73.8303985595703,0,93
94,Colvale Char Rasta,15.6450996398926,73.8347015380859,0,94
95,Colvale Char Rasta,15.6450996398926,73.8348999023438,0,95
96,Don Khamb Dhargalim,15.6658000946045,73.8386001586914,0,96
97,Don Khamb RTO Check post,15.6654996871948,73.8386001586914,0,97
98,Suke Kulan,15.6823253631592,73.8337631225586,0,98
99,Suke Kulan,15.6825571060181,73.8340835571289,0,99
100,Valpe Cross,15.6992895595,73.8229255676,0,100
101,Valpe Cross,15.6990995407105,73.8230972290039,0,101
102,Govt. College Pernem,15.7027465167,73.8199052811,0,102
103,Govt. College Pernem,15.7031049728394,73.8198394775391,0,103
104,Malpe,15.711009979248,73.8122177124023,0,104
105,Malpe,15.7113134267,73.8123681545,0,105
106,Pedne  KTC Bus Stand,15.7164739048,73.7989473343,0,106
107,St. Cruz,15.4786624908447,73.848876953125,0,107
108,St. Cruz,15.4785928726196,73.8483581542969,0,108
109,GMC Bambolim,15.4652833938599,73.8582077026367,0,109
110,GMC Bambolim,15.4647436141968,73.8579330444336,0,110
111,Military Camp,15.4650001525879,73.8656997680664,0,111
112,Military Camp,15.4648809432983,73.8653259277344,0,112
113,Curca,15.4614515304565,73.8664321899414,0,113
114,Workshop Bambolim,15.4538555145264,73.8651657104492,0,114
115,Workshop Bambolim,15.4542179107666,73.8647842407227,0,115
116,C.P.W.D,15.4504995346069,73.8626022338867,0,116
117,C.P.W.D,15.4506568908691,73.8622894287109,0,117
118,Shirdao,15.4445238113403,73.8649978637695,0,118
119,Shirdao,15.4441995620728,73.8647994995117,0,119
120,Goa Velha,15.4418745040894,73.8801116943359,0,120
121,Goa Velha,15.4419260025024,73.880485534668,0,121
122,Sojikade,15.4413280487061,73.8858032226563,0,122
123,Sojikade,15.441614151001,73.8857955932617,0,123
124,Pillar,15.439499855,73.8907012939,0,124
125,Pillar,15.4393768310547,73.8910522460938,0,125
126,Chichekade,15.432728767395,73.8967895507813,0,126
127,Chichekade,15.4326343536377,73.8970260620117,0,127
128,Agacaim Mkt,15.4277973175049,73.8983612060547,0,128
129,Agacaim Mkt,15.4279108047485,73.8984680175781,0,129
130,Agacaim Police Station,15.4190315468,73.9033946991,0,130
131,Agacaim Police Station,15.4188566207886,73.9039154052734,0,131
132,Hanuman Mandir Cortalim,15.4083662033081,73.9067535400391,0,132
133,Hanuman Mandir Cortalim,15.4084100723267,73.9068450927734,0,133
134,Cortalim Bridge Junction,15.4022998809814,73.9076995849609,0,134
135,Cortalim Bridge Junction,15.4025001525879,73.9076995849609,0,135
136,Sankvale,15.4019966125488,73.8992004394531,0,136
137,Sankvale,15.4021711349487,73.8993148803711,0,137
138,Jacinto Island,15.4015798568726,73.8646545410156,0,138
139,Jacinto Island,15.401707649231,73.8648376464844,0,139
140,Dabolim,15.398099899292,73.8598022460938,0,140
141,Dabolim,15.3982000350952,73.8597030639648,0,141
142,Chikalim post,15.3982000350952,73.848503112793,0,142
143,Chikalim post,15.3982849121094,73.8483657836914,0,143
144,Chikalim Panchayat,15.3976001739502,73.8455963134766,0,144
145,Chikalim Panchayat,15.3978338241577,73.8457641601563,0,145
146,Chikalim Junction,15.3990173339844,73.8324356079102,0,146
147,Chikalim Junction,15.3992004394531,73.8324966430664,0,147
148,Vaddem Lake,15.3987741470337,73.8280258178711,0,148
149,Vaddem Lake,15.3989000320435,73.8281021118164,0,149
150,Goa Shipyard,15.4001721596,73.824972868,0,150
151,Goa Shipyard,15.3999944467,73.824980855,0,151
152,Vasco KTC Bus Stand,15.4003000259399,73.8207015991211,0,152
153,Vasco Church,15.3992004394531,73.8168029785156,0,153
154,Vasco Church,15.3991003036499,73.8171997070313,0,154
155,El Monte,15.4000997543335,73.8044967651367,0,155
156,El Monte,15.4000997543335,73.8046035766602,0,156
157,Sada Vasco,15.4095001220703,73.7948989868164,0,157
158,Sada Vasco,15.4095001220703,73.7949981689453,0,158
159,Harbour Vasco,15.4128999710083,73.7898025512695,0,159
160,Harbour Vasco,15.4127998352051,73.7898025512695,0,160
161,Vasco I.O.C.,15.3968000411987,73.8067016601563,0,161
162,Vasco I.O.C.,15.3970003128052,73.8066024780273,0,162
163,Vasco Market,15.3979997634888,73.8109970092773,0,163
164,Vasco Market,15.398099899292,73.8107986450195,0,164
165,Vasco Chicalim Church,15.399284362793,73.8409271240234,0,165
166,Vasco Chicalim Church,15.399453163147,73.8409957885742,0,166
167,Pillar,15.4394578933716,73.8911056518555,0,167
168,Agacaim Bypass,15.4233074188232,73.9006423950195,0,168
169,Agacaim Bypass,15.4233016967773,73.900520324707,0,169
170,Sankvale Convent,15.4008378982544,73.8886413574219,0,170
171,Sankvale Convent,15.4010314941406,73.8886032104492,0,171
172,Sankvale Bakery,15.4033002853394,73.8928985595703,0,172
173,Sankvale Bakery,15.4034004211426,73.8927993774414,0,173
174,Cortalim Junction,15.4021997451782,73.908203125,0,174
175,Kesarval Garden Cortalim,15.3808917999268,73.925910949707,0,175
176,Kesarval Garden Cortalim,15.381199836731,73.9255981445313,0,176
177,Verna Birla Bypass,15.3759002685547,73.9260025024414,0,177
178,Verna Birla Bypass,15.3761997223,73.9256973267,0,178
179,Verna Titan,15.3713998795,73.926902771,0,179
180,Verna Titan,15.3710590455,73.9265787601,0,180
181,Verna Hotel Maharaja,15.3641996383667,73.9262008666992,0,181
182,Verna Hotel Maharaja,15.3642997742,73.9259872437,0,182
183,Verna Pirni,15.3577995300293,73.9273986816406,0,183
184,Verna Pirni Jn.,15.3561000823975,73.9280014038086,0,184
185,Verna Panchayat,15.3542995452881,73.9306030273438,0,185
186,Verna Panchayat,15.3536987304687,73.9306945800781,0,186
187,Verna Holy Church,15.3499002456665,73.9310989379883,0,187
188,Verna Holy Church,15.3496294022,73.9311294556,0,188
189,Verna Agnel Ashram,15.3278999328613,73.9343032836914,0,189
190,Verna Agnel Ashram,15.3273334503174,73.9343795776367,0,190
191,Carmel College,15.3115816116333,73.9441528320313,0,191
192,Carmel College,15.3115997314453,73.9442977905273,0,192
193,Nuvem Church,15.3079996109009,73.9468994140625,0,193
194,Nuvem Church,15.3073997497559,73.9468994140625,0,194
195,Margao KTC Bus Stand,15.2877521514893,73.9555206298828,0,195
196,Margao KTC Bus Stand,15.2878503799438,73.9553680419922,0,196
197,Ribandar Patto,15.5038995742798,73.8622970581055,0,197
198,Ribandar Patto,15.5035881945,73.8624182855,0,198
199,Chodna Ferry,15.5057001113892,73.8641967773438,0,199
200,Divar Ferry,15.5003995895386,73.8774032592773,0,200
201,Divar Ferry,15.5004243850708,73.8774642944336,0,201
202,Baingini,15.5004415512085,73.9015045166016,0,202
203,Baingini,15.500340461731,73.9017105102539,0,203
204,Old Goa Gandhi Circle,15.50119972229,73.9139022827148,0,204
205,Old Goa Gandhi Circle,15.5010995864868,73.9139022827148,0,205
206,Corlim Industrial Estate,15.4963932037354,73.9315795898438,0,206
207,Corlim Industrial Estate,15.4965486526489,73.9317092895508,0,207
208,Old Goa Ferry,15.5090999603271,73.9124984741211,0,208
209,Old Goa Ferry,15.5089998245239,73.9123001098633,0,209
210,Syngenta,15.4934358065,73.9408361912,0,210
211,Syngenta,15.493200302124,73.9406967163086,0,211
212,Banastari,15.4898996353149,73.9577026367188,0,212
213,Banastari,15.4901866913,73.9574279785,0,213
214,Banastari,15.4897365570068,73.9573135375977,0,214
215,Boma,15.4750995635986,73.9638977050781,0,215
216,Boma,15.4752588556,73.9641790702,0,216
217,Kundaim Industrial Estate,15.4554968813,73.9646365643,0,217
218,Kundaim Industrial Estate,15.4575211393,73.9645218849,0,218
220,Mangeshi Temple,15.4465999603271,73.970100402832,0,220
222,Mardol,15.4413995742798,73.9742965698242,0,222
223,Farmagudi,15.4131002426147,73.9887008666992,0,223
224,Farmagudi,15.4127998352,73.9887008667,0,224
225,Ponda KTC Bus Stand,15.4061479568481,73.9972686767578,0,225
226,Ponda Market,15.4031621354,74.0102729797,0,226
227,Xelpem Duler,15.6078996658325,73.8124008178711,0,227
228,Xelpem Duler,15.6079998016357,73.8125991821289,0,228
229,Kucheli Charrasta,15.6157512664795,73.814094543457,0,229
230,Kucheli,15.6107997894287,73.8128967285156,0,230
231,Tin Mad,15.6232995986938,73.8123016357422,0,231
232,Tin Mad,15.6232995986938,73.8124008178711,0,232
233,Garage Bypass Camurlim,15.6282997131348,73.8134002685547,0,233
234,Garage Bypass Camurlim,15.6282997131348,73.8135986328125,0,234
235,Power Grid Corporation Kucheli,15.6416997909546,73.8164978027344,0,235
236,Power Grid Corporation Kucheli,15.6415996551514,73.8165969848633,0,236
237,Charasta Kucheli,15.643500328064,73.8167037963867,0,237
238,Charasta kucheli,15.643500328064,73.8169021606445,0,238
239,Chicalim Bardez,15.6477003097534,73.8169021606445,0,239
240,Chicalim Bardez,15.6478004455566,73.8170013427734,0,240
241,Kucheli,15.6107997894287,73.8130035400391,0,241
242,Gaonkarwada Camurlim,15.641900062561,73.8109970092773,0,242
243,Gaonkarwada Camurlim,15.6420001983643,73.8110961914063,0,243
244,Panjim Ferry,15.4989995956421,73.8383026123047,0,244
245,Panjim Ferry,15.49880027771,73.8384017944336,0,245
246,Ribandar Police Sation,15.5021553039551,73.8720016479492,0,246
247,Tivrem,15.5025997161865,73.9629974365234,0,247
248,Tivrem,15.502799987793,73.9630966186523,0,248
249,Marcel KTC Bus Stand,15.5158996582031,73.9614028930664,0,249
250,Marcel KTC Bus Stand,15.5157759479,73.9613518715,0,250
251,Old Goa,15.5017795562744,73.90966796875,0,251
252,Old Goa,15.502158164978,73.9096908569336,0,252
253,Khandola,15.5241003036499,73.9655990600586,0,253
254,Khandola,15.5241003036499,73.9656982421875,0,254
255,Amona,15.5292997360229,73.9739990234375,0,255
256,Amona,15.5291996002197,73.9740982055664,0,256
257,Amona Junction,15.5292997360229,73.9831008911133,0,257
258,Amona Junction,15.5291996002197,73.9832000732422,0,258
259,Naveli Junction,15.5300569534302,74.0085906982422,0,259
260,Naveli Junction,15.529899597168,74.0083999633789,0,260
261,Kudne,15.543999671936,74.0127029418945,0,261
262,Kudne,15.543999671936,74.0129013061523,0,262
263,Nagargaon,15.5572272636,74.1593687534,0,263
264,Nagargaon,15.5571135702,74.1595108509,0,264
265,Posrare,15.569299697876,73.806999206543,0,265
266,Posrare,15.5597911329643,73.8117065429688,0,266
267,Devsu,15.7341995239258,73.7451019287109,0,267
268,Devsu,15.7341995239258,73.7452011108398,0,268
269,Konadi,15.7304000854492,73.7580032348633,0,269
270,Konadi,15.7303380966187,73.7580642700195,0,270
271,Paraste,15.726900100708,73.7779006958008,0,271
272,Paraste,15.7266998291016,73.7779006958008,0,272
273,Korgao,15.7098999023438,73.7515029907227,0,273
274,Korgao,15.709843098,73.7515298128,0,274
275,Marna,15.6160936355591,73.7907638549805,0,275
276,Marna,15.6162004470825,73.7906036376953,0,276
277,Siolim Church,15.6141996383667,73.7699966430664,0,277
278,Siolim Church,15.6142740249634,73.7700347900391,0,278
279,S.F.X. High School,15.6218004226685,73.7684020996094,0,279
280,SFX High School,15.6218996047974,73.7685012817383,0,280
281,Siolim,15.6265001296997,73.7660980224609,0,281
282,Siolim,15.6267004013062,73.7661972045898,0,282
283,Chopdem,15.6408004760742,73.7591018676758,0,283
284,Chopdem,15.6409997940063,73.7590026855469,0,284
285,Agarwada Jn.,15.6497001647949,73.7645034790039,0,285
286,Agarwada Jn.,15.6498003005981,73.7647018432617,0,286
287,Chonsai,15.6563997268677,73.7652969360352,0,287
288,Chonsai,15.6564998626709,73.7654037475586,0,288
289,Parcem,15.6710996627808,73.7809982299805,0,289
290,Parcem,15.671199798584,73.7807998657227,0,290
291,Dhandoswada,15.6667003631592,73.734001159668,0,291
292,Dhandoswada,15.6667995452881,73.7341003417969,0,292
293,Junaswada / Mandrem Beach,15.6702003479,73.7133026123,0,293
294,Junaswada / Mandrem Beach,15.6703100204468,73.71337890625,0,294
295,Mandrem,15.6588001251221,73.7170028686523,0,295
296,Mandrem,15.6588001251221,73.7171020507813,0,296
298,Agarwada Titha,15.6443004608154,73.7609024047852,0,298
299,Siolim Fish Market,15.6316995620728,73.7642974853515,0,299
300,Askawada,15.661997795105,73.7339096069336,0,300
301,Askawada,15.6618204116821,73.7339019775391,0,301
302,Deulwada,15.6660842895508,73.7222061157227,0,302
303,Harmal Tisk,15.6885995864868,73.7125015258789,0,303
304,Harmal Tisk,15.6885130809,73.7124912143,0,304
305,Madlamaz,15.6710996627808,73.714599609375,0,305
306,Madlamaz,15.6710996627808,73.7144012451172,0,306
307,Paliyem,15.7081098556519,73.7209320068359,0,307
308,Paliyem,15.707986831665,73.7208709716797,0,308
309,Kiran Pani,15.7229870205,73.7196974754,0,309
310,Kiran Pani,15.7232937043,73.719794035,0,310
311,"Keri, Pernem",15.7181997299194,73.6921005249023,0,311
312,"Keri, Pernem",15.7180995941162,73.6921997070313,0,312
313,Shirgalim,15.6590003967285,73.8253021240234,0,313
314,Shirgalim,15.6590003967285,73.8252029418945,0,314
315,Arabo,15.6579866409302,73.8196487426758,0,315
316,Arabo,15.657995223999,73.8195343017578,0,316
317,Camurlim Ferry Titha,15.6584997177124,73.8062973022461,0,317
318,Camurlim Ferry Titha,15.6585998535156,73.8062973022461,0,318
319,Palyem,15.6590995788574,73.813102722168,0,319
320,Palyem,15.6591997146606,73.8132019042969,0,320
321,Nanoda,15.6381998062134,73.9235000610352,0,321
322,Nanoda,15.6379995346069,73.9235000610352,0,322
325,Kasarpal,15.6457996368408,73.9404983520508,0,325
326,Kasarpal,15.6457004547119,73.9405975341797,0,326
327,Goa Border,15.6753997802734,73.9636993408203,0,327
328,Goa Border,15.6752996444702,73.9637985229492,0,328
329,Sawantwadi Bus Stand MSRTC,15.9103002548218,73.8216018676758,0,329
330,Mazgao Nala,15.8861999511719,73.8304977416992,0,330
331,Mazgao Nala,15.8863000869751,73.8305969238281,0,331
332,Old Insuli Check Post,15.8290004730225,73.8491973876953,0,332
333,Old Insuli Check Post,15.8289003372192,73.8492965698242,0,333
336,Banda,15.8182434383,73.863280654,0,336
337,Banda,15.8178997039795,73.8629989624023,0,337
338,Panval,15.8233995437622,73.8825988769531,0,338
339,Panval,15.8234996795654,73.882698059082,0,339
340,Morgao,15.7940998077393,73.9169006347656,0,340
341,Morgao,15.7940998077393,73.9169998168945,0,341
342,Adali,15.7840995788574,73.9197006225586,0,342
343,Adali,15.7840003967285,73.9198989868164,0,343
344,Maneri,15.7003002166748,73.9591979980469,0,344
345,Maneri,15.700400352478,73.9593963623047,0,345
346,Dadachiwadi,15.6987428665161,73.8482360839844,0,346
347,Dadachiwadi,15.6983127593994,73.8482818603516,0,347
348,Nagzer Warkhand Junction,15.706298828125,73.8526382446289,0,348
349,Nagzer Warkhand Junction,15.7062454223633,73.8528137207031,0,349
350,Purva,15.7110996246338,73.8628005981445,0,350
351,Purva,15.7110004425049,73.8628997802734,0,351
352,Casarvarnem,15.7181997299194,73.8880233764648,0,352
353,Casarvarnem,15.7180004119873,73.8884963989258,0,353
354,Bailpar,15.7214212417603,73.8945846557617,0,354
355,Bailpar,15.7215900421143,73.8944473266602,0,355
356,Chandel Junction,15.7299003601,73.8977966309,0,356
357,Chandel Junction,15.7298974991,73.8982009888,0,357
358,Hasapur Farm,15.7436418533325,73.9162750244141,0,358
359,Hasapur Farm,15.7433881759644,73.9164962768555,0,359
360,Hankhane,15.7317514965,73.9398692846,0,360
361,Hankhane,15.7315537173,73.939851284,0,361
362,Ibrampur,15.707799911499,73.9363021850586,0,362
363,Ibrampur,15.7076997756958,73.9365005493164,0,363
364,Dhulaper,15.4927396774292,73.9472122192383,0,364
365,Dhulaper,15.4929237365723,73.9473037719727,0,365
366,Sonyam,15.6597900390625,73.818244934082,0,366
367,Sonyam,15.6599283218384,73.8182525634766,0,367
368,Manshi,15.6738004684448,73.818603515625,0,368
369,Manshi,15.6738004684448,73.8187026977539,0,369
370,Virnora,15.6861057281494,73.8200302124023,0,370
371,Virnora,15.6860494613647,73.819938659668,0,371
372,Tuyem Hospital,15.690092086792,73.7942962646484,0,372
373,Tuyem Hospital,15.6900997161865,73.7940979003906,0,373
374,Ashwem,15.6410999298096,73.7221984863281,0,374
375,Ashwem,15.6409997940063,73.7221984863281,0,375
376,Parra Tinto/ Panchayat,15.5735998153687,73.7932968139648,0,376
377,Parra Tinto/ Panchayat,15.5736999511719,73.7931976318359,0,377
378,Arpora,15.5631999969482,73.7647018432617,0,378
379,Arpora,15.563099861145,73.7646026611328,0,379
384,Candolim Market,15.5207004547119,73.7674026489258,0,384
385,Candolim Market,15.5207004547119,73.7671966552734,0,385
386,Candolim Beach,15.5237998962402,73.7665023803711,0,386
387,Calangute,15.5454998016357,73.7646026611328,0,387
388,Calangute,15.545599937439,73.7647018432617,0,388
391,Mapusa Khorlim,15.5937156677246,73.8034973144531,0,391
392,Mapusa Khorlim,15.59388256073,73.8033981323242,0,392
393,Mapusa DMC College,15.5951995849609,73.7973022460938,0,393
394,Mapusa DMC College,15.5952997207642,73.7973022460938,0,394
395,Assagao Panchayat,15.5995998382568,73.7683029174805,0,395
396,Assagao Panchayat,15.5996999740601,73.7682037353516,0,396
397,Anjuna Charrasta,15.601185798645,73.7614059448242,0,397
398,Anjuna Charrasta,15.6009836196899,73.7613754272461,0,398
399,Badem Piplakade,15.6039257049561,73.7546768188477,0,399
400,Khubharjua,15.515700340271,73.94580078125,0,400
401,Khubharjua,15.5158004760742,73.94580078125,0,401
405,Patyekade,15.4350996017456,73.9824981689453,0,405
406,Patyekade,15.4350004196167,73.9823989868164,0,406
407,Ponda Tisk,15.3944997787,74.0021972656,0,407
408,Ponda Tisk,15.394700050354,74.0020980834961,0,408
409,Borim,15.354700088501,74.0028991699219,0,409
410,Borim,15.3545999527,74.0027999878,0,410
411,Top Cola,15.3689346313477,74.009407043457,0,411
412,Top Cola,15.3690004348755,74.0092010498047,0,412
413,Bori Sanquar,15.3647956848145,73.9999084472656,0,413
414,Bori Sanquar,15.3648691177368,73.9996719360352,0,414
415,Rassaim Ferry,15.3676996231079,73.9638977050781,0,415
416,Rassaim Ferry,15.367600440979,73.9637985229492,0,416
417,Angdi,15.3503999710083,73.9789962768555,0,417
418,Angdi,15.3503999710083,73.9788970947266,0,418
419,Quelossim,15.3865003585815,73.9409027099609,0,419
420,Quelossim,15.3863000869751,73.9409027099609,0,420
421,Thana Market,15.3959255218506,73.9165802001953,0,421
422,Thana Market,15.3963394165039,73.9165802001953,0,422
423,Cortalim Pajentar,15.3895998001099,73.9192962646484,0,423
424,Cortalim Pajentar,15.3895998001099,73.9191970825195,0,424
425,Verna Cipla,15.3655004501343,73.9508972167969,0,425
426,Verna Cipla,15.3652000427246,73.950798034668,0,426
429,"Patradevi, Border, Check Post",15.7982997894287,73.8638000488281,0,429
430,Kudal Bus Stand,16.0132007598877,73.6947021484375,0,430
431,Oras Paata,16.1168994903564,73.706901550293,0,431
432,Oras Paata,16.1168003082275,73.7070999145508,0,432
433,Kasal,16.1574001312256,73.6831970214844,0,433
434,Kasal,16.1573009490967,73.6832962036133,0,434
435,Kankavali Bus Stand MSRTC,16.2628049955,73.7084803581,0,435
436,Kankavali Bus Stand MSRTC,16.2626405736,73.7084525824,0,436
437,Vaibhavwadi,16.4972991943359,73.7460021972656,0,437
438,Gaganbawda,16.546244323,73.8319927454,0,438
439,Kolhapur Bus Stand MSRTC,16.7033996582031,74.2433013916016,0,439
440,Sangli Bus Stand MSRTC,16.853099822998,74.563102722168,0,440
441,Dabolim Airport,15.3860998153687,73.838996887207,0,441
442,Dabolim Airport,15.3861999512,73.8386001587,0,442
443,"Paz, Bicholim",15.5881004333496,73.9443969726563,0,443
444,Mayem Lake,15.5769996643066,73.9389038085938,0,444
445,Mayem Lake,15.5769996643066,73.9386978149414,0,445
446,Mayem,15.579400062561,73.9209976196289,0,446
447,Mayem,15.5796003341675,73.9208984375,0,447
448,Sonal cross,15.5441999435425,74.1529006958008,0,448
449,Sonal cross,15.5441999435425,74.1529998779297,0,449
450,Postar,15.5713996887207,74.1859970092773,0,450
451,Postar,15.5712995529175,74.1859970092773,0,451
452,Maloli,15.5763998031616,74.1961975097656,0,452
453,Maloli,15.5763998031616,74.1962966918945,0,453
454,Nanora,15.5787000656128,74.2030029296875,0,454
455,Nanora,15.5786225555,74.2030029297,0,455
456,Redegathi,15.5267000198364,74.1053009033203,0,456
457,Redegathi,15.5268001556396,74.1053009033203,0,457
458,Zarme,15.5729999542236,74.1041030883789,0,458
459,Zarme,15.5729276094,74.104097724,0,459
460,Dabem,15.5454998016357,74.1167984008789,0,460
461,Mauxi,15.5429000854492,74.1187973022461,0,461
462,Velguem,15.5206003189087,74.1539993286133,0,462
463,Khadki,15.503379172,74.1400985718,0,463
464,Savarshe,15.5029001235962,74.1356964111328,0,464
465,Ambedem,15.555100440979,74.1622009277344,0,465
466,Dhavem,15.5521001815796,74.1779022216797,0,466
468,Codal,15.5945997238159,74.2067031860352,0,468
469,Satre,15.6169004440308,74.2163009643555,0,469
470,Ustem,15.5611000061035,74.1880035400391,0,470
471,Usap,15.6753997802734,74.0572967529297,0,471
472,Pissurlem,15.5341997146606,74.0652008056641,0,472
473,Advoi,15.4961996078491,74.0975036621094,0,473
475,Padeli,15.4843006134033,74.1145248413086,0,475
477,Khotodem,15.4843997955322,74.1410980224609,0,477
478,Guleli,15.4533996582031,74.131103515625,0,478
479,Cudcem,15.5328998565674,74.1650009155273,0,479
480,Naneli,15.5826997756958,74.1356964111328,0,480
482,Arvalem,15.5578002929687,74.0585021972656,0,482
483,Poriem,15.5874996185303,74.0286026000977,0,483
484,Kudchire,15.6035003662109,74.0045013427734,0,484
485,Koparde,15.567099571228,74.136100769043,0,485
486,Pali,15.5935001373291,74.1378021240234,0,486
487,Navelim,15.2567686457,73.96636796,0,487
488,Navelim,15.2567728553,73.966476798,0,488
489,"Dramapur, Navelim",15.2369287967,73.9760782719,0,489
490,"Dramapur, Navelim",15.2369387497,73.9762459397,0,490
492,Assolna,15.1803998947144,73.9712982177734,0,492
493,Velim,15.1571998596191,73.9649963378906,0,493
494,Velim Church,15.1660003662109,73.9737014770508,0,494
